,src_text,target_text
383,"Story: One day, a dog moved into a family that had two cats.One cat didn't mind the new dog, but the other cat was scared.He meowed loudly and scratched the dog's nose.He leaped from one side of the room to the other to escape the dog.
Choose a right ending of the Story: 1) He cuddled up to the dog. 2) The dog found him and mauled him.",2
384,"Story: My favorite animal is the Arabian Oryx.I can't usually see them because it's an African antelope.I have to go to zoos.My family bought me a nice present for my birthday this year.
Choose a right ending of the Story: 1) They gave me a big illustrated book on African animals. 2) They gave me a book on the history of the computer.",1
385,"Story: Everyday, I nag my daughter to do her homework.I finally decided that it is her own responsibility.Sure enough, she didn't do it one evening.I sent her to bed anyway, knowing she would get in trouble at school.
Choose a right ending of the Story: 1) She ended up making a bad grade on the assignment. 2) She played basketball with her friends all afternoon.",1
386,"Story: A young boy wanted to pitch for his baseball team.He practiced a lot with his brothers.At practice his coach let him try out as pitcher.The boy did not do well.
Choose a right ending of the Story: 1) The young boy went home disappointed. 2) The coach offered the boy the starting pitcher position.",1
387,"Story: Sue woke up in the middle of the night to an awful smell.She could not figure out what it was.She looked around the room.Then she noticed saw it.
Choose a right ending of the Story: 1) Sarah began to watch tv. 2) Sarah found spoiled milk on her desk.",2
388,"Story: Mark notices that his teeth are beginning to hurt one day.He decides to visit his dentist to see what is the matter.The dentist tells Mark that he needs to have his wisdom teeth removed.Mark agrees to have the surgery done.
Choose a right ending of the Story: 1) Mark hoped the procedure would stop his dental pain. 2) Mark's coworker told him he wasn't going to vote in the election.",1
389,"Story: Lulu had just moved into her new home.She had a dishwasher for the first time.She decided to run a load of dishes that night.In the compartment, she poured some dish soap.
Choose a right ending of the Story: 1) Lulu turned off the dishwasher. 2) Lulu turned on the dishwasher.",2
390,"Story: Farmer Bill called out the the cows in the field.The came running in for their food.Bill poured out some grains for the cows in big bins.The cows happily ate their dinner.
Choose a right ending of the Story: 1) Bill was proud of his work. 2) Bill searched for the cows.",1
391,"Story: Terry left the hospital frustrated and disheartened.He had trouble opening his car door with a broken thumb.At home, he asked his sister to loan him money for surgery.She agreed on the condition that he get a job with insurance.
Choose a right ending of the Story: 1) He agreed, 2) Terry's sister decided to get surgery on her thumb.",1
392,"Story: Mary has worked at a car dealership for two Year's without selling.Her boss tells her that she needs to sell a car soon.One day a couple comes into the dealership and asks to see a car.Mary sells them a very big, expensive car.
Choose a right ending of the Story: 1) Mary's boss is happy with her sale. 2) Mary is sad she sold a car.",1
393,"Story: Brie and her cat moved in with her boyfriend and his cat.The two cats hated each other.They spent most of their hissing each other.One night, six months later, the cats decided to cuddle.
Choose a right ending of the Story: 1) Brie was glad they had become friends. 2) Brie hated cheese.",1
394,"Story: Tim needed a new kitchen floor.His was old and cracked.So he went shopping for new tiles.He found great tiles and brought them home.
Choose a right ending of the Story: 1) He installed a beautiful new kitchen floor for his home. 2) Tim returned the tiles to the store the next day.",1
395,"Story: Dave decided one day he wanted to go see a nickelback show.He ordered a few tickets.He then invited some of his friends.They all went to the show, and had a good time
Choose a right ending of the Story: 1) Dave checks the internet for more concerts the he will like. 2) Dave took control of the helicopter and landed on the field.",1
396,"Story: There is a cemetery with 199 grave stones.12 men brought a casket.12 men put the casket in the ground.Men and women wept together.
Choose a right ending of the Story: 1) They rejoiced at the sight. 2) They mourned for losses.",2
397,"Story: Joe felt confident going into his boxing match.He dominated the first four rounds.He got hit with a left hook that cut his eye in the fifth.The last seven rounds were a back and forth affair.
Choose a right ending of the Story: 1) Joe eventually won the fight. 2) Joe finished the fight with no cuts or injuries.",1
398,"Story: The nastiest thing happened to Jimmy.He picked up a bag of potato chips from his bedroom floor.On his way out the door, he ate some chips.Outside, his friend said, why are there ants crawling on your bag?
Choose a right ending of the Story: 1) Jimmy felt sick to his stomach. 2) Jimmy ate another chip from the bag.",1
399,"Story: My son participated in a cub scout toy car derby.Father and son teams designed small matchbox cars.Some teams designed fancy cars.We designed a simple car, which actually won the derby.
Choose a right ending of the Story: 1) My son and I did not do well. 2) My son was happy that we won.",2
400,"Story: Brian tried out for the hockey team this year.Unfortunately he did not make the team.The coach said that he needed to be faster on skates.Brian spent all winter working on his speed skating.
Choose a right ending of the Story: 1) He eventually made the team. 2) He decided not to try out for the team.",1
401,"Story: Harry really wanted to see the new Star Wars movie.He waited in line at the box office on opening day.He was able to buy a ticket for himself.He watched the entire movie.
Choose a right ending of the Story: 1) Harry was glad he saw the movie with his friends. 2) Harry really liked the movie.",2
402,"Story: Mark was starting a new job the next day.He was nervous about being around so many strangers.He barely slept any the night before due to anxiety.When he entered the building he was greeted warmly by many people.
Choose a right ending of the Story: 1) He was fired that same day, and walked out of the building. 2) He realized he would fit in perfectly at the new job.",2
403,"Story: Ellen had a baby daughter who slept in a crib in her own room.One morning Ellen did not hear her baby fussing, so she went to check.Her daughter was not moving or breathing!Ellen called the police in a terrible panic.
Choose a right ending of the Story: 1) Ellen was horribly afraid. 2) Ellen felt really calm.",1
